label	vfbid	sourcename	sourceuri
L1EM3556191	VFB_00101667	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3562954	VFB_00101668	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM9842383	VFB_00101762	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM9820270	VFB_00101761	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM9934374	VFB_00101764	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM9853425	VFB_00101763	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM10768709	VFB_00101766	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM10263287	VFB_00101765	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM11210000	VFB_00101768	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM10934438	VFB_00101767	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM9712223	VFB_00101754	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM9583435	VFB_00101753	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
