Aligned file name	VFB ind name	VFBid
JFRC2_VT019019_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019019_GAL4_attP2_2	VFB_00029878
JFRC2_VT019019_GAL4_attP2_3_bridge.nrrd 	VDRC_VT019019_GAL4_attP2_3	VFB_00029879
JFRC2_VT019020_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019020_GAL4_attP2_1	VFB_00029880
JFRC2_VT019020_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019020_GAL4_attP2_2	VFB_00029881
JFRC2_VT019020_GAL4_attP2_3_bridge.nrrd 	VDRC_VT019020_GAL4_attP2_3	VFB_00029882
JFRC2_VT019020_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT019020_LexAGAD_attP40_1	VFB_00029883
JFRC2_VT019020_LexAGAD_attP40_3_bridge.nrrd 	VDRC_VT019020_LexAGAD_attP40_3	VFB_00029884
JFRC2_VT019021_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019021_GAL4_attP2_2	VFB_00029885
JFRC2_VT019021_GAL4_attP2_3_bridge.nrrd 	VDRC_VT019021_GAL4_attP2_3	VFB_00029886
JFRC2_VT019022_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019022_GAL4_attP2_1	VFB_00029887
JFRC2_VT019023_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019023_GAL4_attP2_2	VFB_00029888
JFRC2_VT019024_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019024_GAL4_attP2_2	VFB_00029889
JFRC2_VT019026_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019026_GAL4_attP2_1	VFB_00029890
JFRC2_VT019026_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019026_GAL4_attP2_2	VFB_00029891
JFRC2_VT019027_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT019027_LexAGAD_attP40_2	VFB_00029892
JFRC2_VT019028_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019028_GAL4_attP2_2	VFB_00029893
JFRC2_VT019048_LexAGAD_attP2_1_bridge.nrrd 	VDRC_VT019048_LexAGAD_attP2_1	VFB_00029894
JFRC2_VT019048_LexAGAD_attP2_2_bridge.nrrd 	VDRC_VT019048_LexAGAD_attP2_2	VFB_00029895
JFRC2_VT019048_LexAGAD_attP2_3_bridge.nrrd 	VDRC_VT019048_LexAGAD_attP2_3	VFB_00029896
JFRC2_VT019048_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT019048_LexAGAD_attP40_2	VFB_00029897
JFRC2_VT019048_LexAGAD_attP40_3_bridge.nrrd 	VDRC_VT019048_LexAGAD_attP40_3	VFB_00029898
JFRC2_VT019050_GAL4_attP2_3_bridge.nrrd 	VDRC_VT019050_GAL4_attP2_3	VFB_00029899
JFRC2_VT019050_LexAGAD_attP2_2_bridge.nrrd 	VDRC_VT019050_LexAGAD_attP2_2	VFB_00029900
JFRC2_VT019052_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT019052_LexAGAD_attP40_1	VFB_00029901
JFRC2_VT019053_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019053_GAL4_attP2_1	VFB_00029902
JFRC2_VT019053_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019053_GAL4_attP2_2	VFB_00029903
JFRC2_VT019054_GAL4_attP2_4_bridge.nrrd 	VDRC_VT019054_GAL4_attP2_4	VFB_00029904
JFRC2_VT019054_GAL4_attP2_5_bridge.nrrd 	VDRC_VT019054_GAL4_attP2_5	VFB_00029905
JFRC2_VT019055_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019055_GAL4_attP2_1	VFB_00029906
JFRC2_VT019055_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019055_GAL4_attP2_2	VFB_00029907
JFRC2_VT019056_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019056_GAL4_attP2_1	VFB_00029908
JFRC2_VT019056_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019056_GAL4_attP2_2	VFB_00029909
JFRC2_VT019057_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019057_GAL4_attP2_2	VFB_00029910
JFRC2_VT019058_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019058_GAL4_attP2_1	VFB_00029911
JFRC2_VT019058_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019058_GAL4_attP2_2	VFB_00029912
JFRC2_VT019058_GAL4_attP2_3_bridge.nrrd 	VDRC_VT019058_GAL4_attP2_3	VFB_00029913
JFRC2_VT019059_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019059_GAL4_attP2_2	VFB_00029914
JFRC2_VT019059_GAL4_attP2_3_bridge.nrrd 	VDRC_VT019059_GAL4_attP2_3	VFB_00029915
JFRC2_VT019059_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT019059_LexAGAD_attP40_1	VFB_00029916
JFRC2_VT019060_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019060_GAL4_attP2_2	VFB_00029917
JFRC2_VT019061_GAL4_attP2_4_bridge.nrrd 	VDRC_VT019061_GAL4_attP2_4	VFB_00029918
JFRC2_VT019061_GAL4_attP2_5_bridge.nrrd 	VDRC_VT019061_GAL4_attP2_5	VFB_00029919
JFRC2_VT019061_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT019061_LexAGAD_attP40_2	VFB_00029920
JFRC2_VT019061_LexAGAD_attP40_3_bridge.nrrd 	VDRC_VT019061_LexAGAD_attP40_3	VFB_00029921
JFRC2_VT019062_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019062_GAL4_attP2_2	VFB_00029922
JFRC2_VT019063_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019063_GAL4_attP2_1	VFB_00029923
JFRC2_VT019063_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019063_GAL4_attP2_2	VFB_00029924
JFRC2_VT019064_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019064_GAL4_attP2_1	VFB_00029925
JFRC2_VT019064_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019064_GAL4_attP2_2	VFB_00029926
JFRC2_VT019066_GAL4_attP2_5_bridge.nrrd 	VDRC_VT019066_GAL4_attP2_5	VFB_00029927
JFRC2_VT019067_GAL4_attP2_3_bridge.nrrd 	VDRC_VT019067_GAL4_attP2_3	VFB_00029928
JFRC2_VT019067_GAL4_attP2_4_bridge.nrrd 	VDRC_VT019067_GAL4_attP2_4	VFB_00029929
JFRC2_VT019067_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT019067_LexAGAD_attP40_1	VFB_00029930
JFRC2_VT019068_GAL4_attP2_4_bridge.nrrd 	VDRC_VT019068_GAL4_attP2_4	VFB_00029931
JFRC2_VT019069_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019069_GAL4_attP2_2	VFB_00029932
JFRC2_VT019070_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019070_GAL4_attP2_2	VFB_00029933
JFRC2_VT019070_GAL4_attP2_3_bridge.nrrd 	VDRC_VT019070_GAL4_attP2_3	VFB_00029934
JFRC2_VT019070_LexAGAD_attP2_1_bridge.nrrd 	VDRC_VT019070_LexAGAD_attP2_1	VFB_00029935
JFRC2_VT019070_LexAGAD_attP2_2_bridge.nrrd 	VDRC_VT019070_LexAGAD_attP2_2	VFB_00029936
JFRC2_VT019070_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT019070_LexAGAD_attP40_1	VFB_00029937
JFRC2_VT019070_LexAGAD_attP40_3_bridge.nrrd 	VDRC_VT019070_LexAGAD_attP40_3	VFB_00029938
JFRC2_VT019072_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019072_GAL4_attP2_1	VFB_00029939
JFRC2_VT019072_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019072_GAL4_attP2_2	VFB_00029940
JFRC2_VT019073_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019073_GAL4_attP2_1	VFB_00029941
JFRC2_VT019073_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019073_GAL4_attP2_2	VFB_00029942
JFRC2_VT019073_GAL4_attP2_3_bridge.nrrd 	VDRC_VT019073_GAL4_attP2_3	VFB_00029943
JFRC2_VT019073_LexAGAD_attP2_2_bridge.nrrd 	VDRC_VT019073_LexAGAD_attP2_2	VFB_00029944
JFRC2_VT019073_LexAGAD_attP2_3_bridge.nrrd 	VDRC_VT019073_LexAGAD_attP2_3	VFB_00029945
JFRC2_VT019074_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019074_GAL4_attP2_1	VFB_00029946
JFRC2_VT019074_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019074_GAL4_attP2_2	VFB_00029947
JFRC2_VT019074_LexAGAD_attP2_1_bridge.nrrd 	VDRC_VT019074_LexAGAD_attP2_1	VFB_00029948
JFRC2_VT019074_LexAGAD_attP2_2_bridge.nrrd 	VDRC_VT019074_LexAGAD_attP2_2	VFB_00029949
JFRC2_VT019074_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT019074_LexAGAD_attP40_1	VFB_00029950
JFRC2_VT019074_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT019074_LexAGAD_attP40_2	VFB_00029951
JFRC2_VT019075_GAL4_attP2_3_bridge.nrrd 	VDRC_VT019075_GAL4_attP2_3	VFB_00029952
JFRC2_VT019075_LexAGAD_attP2_1_bridge.nrrd 	VDRC_VT019075_LexAGAD_attP2_1	VFB_00029953
JFRC2_VT019076_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019076_GAL4_attP2_2	VFB_00029954
JFRC2_VT019076_GAL4_attP2_3_bridge.nrrd 	VDRC_VT019076_GAL4_attP2_3	VFB_00029955
JFRC2_VT019076_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT019076_LexAGAD_attP40_1	VFB_00029956
JFRC2_VT019076_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT019076_LexAGAD_attP40_2	VFB_00029957
JFRC2_VT019077_GAL4_attP2_3_bridge.nrrd 	VDRC_VT019077_GAL4_attP2_3	VFB_00029958
JFRC2_VT019077_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT019077_LexAGAD_attP40_1	VFB_00029959
JFRC2_VT019078_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019078_GAL4_attP2_1	VFB_00029960
JFRC2_VT019078_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019078_GAL4_attP2_2	VFB_00029961
JFRC2_VT019078_GAL4_attP2_3_bridge.nrrd 	VDRC_VT019078_GAL4_attP2_3	VFB_00029962
JFRC2_VT019078_GAL4_attP2_4_bridge.nrrd 	VDRC_VT019078_GAL4_attP2_4	VFB_00029963
JFRC2_VT019079_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019079_GAL4_attP2_2	VFB_00029964
JFRC2_VT019079_GAL4_attP2_4_bridge.nrrd 	VDRC_VT019079_GAL4_attP2_4	VFB_00029965
JFRC2_VT019080_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019080_GAL4_attP2_1	VFB_00029966
JFRC2_VT019080_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019080_GAL4_attP2_2	VFB_00029967
JFRC2_VT019084_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019084_GAL4_attP2_1	VFB_00029968
JFRC2_VT019088_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT019088_LexAGAD_attP40_1	VFB_00029969
JFRC2_VT019088_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT019088_LexAGAD_attP40_2	VFB_00029970
JFRC2_VT019145_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT019145_LexAGAD_attP40_2	VFB_00029971
JFRC2_VT019183_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT019183_LexAGAD_attP40_1	VFB_00029972
JFRC2_VT019183_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT019183_LexAGAD_attP40_2	VFB_00029973
JFRC2_VT019183_LexAGAD_attP40_3_bridge.nrrd 	VDRC_VT019183_LexAGAD_attP40_3	VFB_00029974
JFRC2_VT019194_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT019194_LexAGAD_attP40_1	VFB_00029975
JFRC2_VT019194_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT019194_LexAGAD_attP40_2	VFB_00029976
JFRC2_VT019231_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019231_GAL4_attP2_1	VFB_00029977
JFRC2_VT019231_GAL4_attP2_3_bridge.nrrd 	VDRC_VT019231_GAL4_attP2_3	VFB_00029978
JFRC2_VT019235_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019235_GAL4_attP2_1	VFB_00029979
JFRC2_VT019235_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019235_GAL4_attP2_2	VFB_00029980
JFRC2_VT019236_GAL4_attP2_3_bridge.nrrd 	VDRC_VT019236_GAL4_attP2_3	VFB_00029981
JFRC2_VT019237_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019237_GAL4_attP2_2	VFB_00029982
JFRC2_VT019237_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT019237_LexAGAD_attP40_1	VFB_00029983
JFRC2_VT019237_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT019237_LexAGAD_attP40_2	VFB_00029984
JFRC2_VT019238_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019238_GAL4_attP2_1	VFB_00029985
JFRC2_VT019240_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019240_GAL4_attP2_2	VFB_00029986
JFRC2_VT019240_GAL4_attP2_3_bridge.nrrd 	VDRC_VT019240_GAL4_attP2_3	VFB_00029987
JFRC2_VT019241_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019241_GAL4_attP2_1	VFB_00029988
JFRC2_VT019241_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019241_GAL4_attP2_2	VFB_00029989
JFRC2_VT019242_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019242_GAL4_attP2_1	VFB_00029990
JFRC2_VT019242_GAL4_attP2_3_bridge.nrrd 	VDRC_VT019242_GAL4_attP2_3	VFB_00029991
JFRC2_VT019255_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT019255_LexAGAD_attP40_1	VFB_00029992
JFRC2_VT019255_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT019255_LexAGAD_attP40_2	VFB_00029993
JFRC2_VT019257_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019257_GAL4_attP2_1	VFB_00029994
JFRC2_VT019257_GAL4_attP2_3_bridge.nrrd 	VDRC_VT019257_GAL4_attP2_3	VFB_00029995
JFRC2_VT019257_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT019257_LexAGAD_attP40_1	VFB_00029996
JFRC2_VT019257_LexAGAD_attP40_3_bridge.nrrd 	VDRC_VT019257_LexAGAD_attP40_3	VFB_00029997
JFRC2_VT019272_LexAGAD_attP40_3_bridge.nrrd 	VDRC_VT019272_LexAGAD_attP40_3	VFB_00029998
JFRC2_VT019272_LexAGAD_attP40_4_bridge.nrrd 	VDRC_VT019272_LexAGAD_attP40_4	VFB_00029999
JFRC2_VT019285_GAL4_attP2_5_bridge.nrrd 	VDRC_VT019285_GAL4_attP2_5	VFB_00030000
JFRC2_VT019287_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019287_GAL4_attP2_1	VFB_00030001
JFRC2_VT019287_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019287_GAL4_attP2_2	VFB_00030002
JFRC2_VT019288_GAL4_attP2_3_bridge.nrrd 	VDRC_VT019288_GAL4_attP2_3	VFB_00030003
JFRC2_VT019289_GAL4_attP2_7_bridge.nrrd 	VDRC_VT019289_GAL4_attP2_7	VFB_00030004
JFRC2_VT019289_GAL4_attP2_8_bridge.nrrd 	VDRC_VT019289_GAL4_attP2_8	VFB_00030005
JFRC2_VT019290_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019290_GAL4_attP2_1	VFB_00030006
JFRC2_VT019290_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019290_GAL4_attP2_2	VFB_00030007
JFRC2_VT019291_GAL4_attP2_3_bridge.nrrd 	VDRC_VT019291_GAL4_attP2_3	VFB_00030008
JFRC2_VT019292_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019292_GAL4_attP2_2	VFB_00030009
JFRC2_VT019294_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019294_GAL4_attP2_1	VFB_00030010
JFRC2_VT019294_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019294_GAL4_attP2_2	VFB_00030011
JFRC2_VT019297_GAL4_attP2_4_bridge.nrrd 	VDRC_VT019297_GAL4_attP2_4	VFB_00030012
JFRC2_VT019297_GAL4_attP2_6_bridge.nrrd 	VDRC_VT019297_GAL4_attP2_6	VFB_00030013
JFRC2_VT019298_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019298_GAL4_attP2_1	VFB_00030014
JFRC2_VT019298_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019298_GAL4_attP2_2	VFB_00030015
JFRC2_VT019301_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019301_GAL4_attP2_2	VFB_00030016
JFRC2_VT019301_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT019301_LexAGAD_attP40_1	VFB_00030017
JFRC2_VT019302_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019302_GAL4_attP2_1	VFB_00030018
JFRC2_VT019302_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019302_GAL4_attP2_2	VFB_00030019
JFRC2_VT019303_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019303_GAL4_attP2_2	VFB_00030020
JFRC2_VT019304_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019304_GAL4_attP2_1	VFB_00030021
JFRC2_VT019304_GAL4_attP2_3_bridge.nrrd 	VDRC_VT019304_GAL4_attP2_3	VFB_00030022
JFRC2_VT019305_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019305_GAL4_attP2_1	VFB_00030023
JFRC2_VT019306_GAL4_attP2_3_bridge.nrrd 	VDRC_VT019306_GAL4_attP2_3	VFB_00030024
JFRC2_VT019307_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019307_GAL4_attP2_1	VFB_00030025
JFRC2_VT019309_GAL4_attP2_3_bridge.nrrd 	VDRC_VT019309_GAL4_attP2_3	VFB_00030026
JFRC2_VT019310_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019310_GAL4_attP2_1	VFB_00030027
JFRC2_VT019310_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019310_GAL4_attP2_2	VFB_00030028
JFRC2_VT019311_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019311_GAL4_attP2_1	VFB_00030029
JFRC2_VT019311_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019311_GAL4_attP2_2	VFB_00030030
JFRC2_VT019316_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019316_GAL4_attP2_1	VFB_00030031
JFRC2_VT019316_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019316_GAL4_attP2_2	VFB_00030032
JFRC2_VT019317_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019317_GAL4_attP2_1	VFB_00030033
JFRC2_VT019320_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019320_GAL4_attP2_2	VFB_00030034
JFRC2_VT019324_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019324_GAL4_attP2_2	VFB_00030035
JFRC2_VT019324_GAL4_attP2_3_bridge.nrrd 	VDRC_VT019324_GAL4_attP2_3	VFB_00030036
JFRC2_VT019326_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019326_GAL4_attP2_1	VFB_00030037
JFRC2_VT019326_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019326_GAL4_attP2_2	VFB_00030038
JFRC2_VT019326_GAL4_attP2_4_bridge.nrrd 	VDRC_VT019326_GAL4_attP2_4	VFB_00030039
JFRC2_VT019327_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019327_GAL4_attP2_2	VFB_00030040
JFRC2_VT019328_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019328_GAL4_attP2_1	VFB_00030041
JFRC2_VT019328_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019328_GAL4_attP2_2	VFB_00030042
JFRC2_VT019329_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019329_GAL4_attP2_2	VFB_00030043
JFRC2_VT019330_GAL4_attP2_5_bridge.nrrd 	VDRC_VT019330_GAL4_attP2_5	VFB_00030044
JFRC2_VT019331_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019331_GAL4_attP2_1	VFB_00030045
JFRC2_VT019332_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019332_GAL4_attP2_1	VFB_00030046
JFRC2_VT019332_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019332_GAL4_attP2_2	VFB_00030047
JFRC2_VT019333_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019333_GAL4_attP2_2	VFB_00030048
JFRC2_VT019333_GAL4_attP2_3_bridge.nrrd 	VDRC_VT019333_GAL4_attP2_3	VFB_00030049
JFRC2_VT019334_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019334_GAL4_attP2_1	VFB_00030050
JFRC2_VT019334_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019334_GAL4_attP2_2	VFB_00030051
JFRC2_VT019339_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019339_GAL4_attP2_2	VFB_00030052
JFRC2_VT019339_LexAGAD_attP2_1_bridge.nrrd 	VDRC_VT019339_LexAGAD_attP2_1	VFB_00030053
JFRC2_VT019339_LexAGAD_attP2_2_bridge.nrrd 	VDRC_VT019339_LexAGAD_attP2_2	VFB_00030054
JFRC2_VT019339_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT019339_LexAGAD_attP40_1	VFB_00030055
JFRC2_VT019339_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT019339_LexAGAD_attP40_2	VFB_00030056
JFRC2_VT019340_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019340_GAL4_attP2_2	VFB_00030057
JFRC2_VT019341_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019341_GAL4_attP2_1	VFB_00030058
JFRC2_VT019341_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019341_GAL4_attP2_2	VFB_00030059
JFRC2_VT019342_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019342_GAL4_attP2_1	VFB_00030060
JFRC2_VT019342_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019342_GAL4_attP2_2	VFB_00030061
JFRC2_VT019344_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019344_GAL4_attP2_1	VFB_00030062
JFRC2_VT019344_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019344_GAL4_attP2_2	VFB_00030063
JFRC2_VT019345_GAL4_attP2_4_bridge.nrrd 	VDRC_VT019345_GAL4_attP2_4	VFB_00030064
JFRC2_VT019347_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019347_GAL4_attP2_1	VFB_00030065
JFRC2_VT019347_GAL4_attP2_3_bridge.nrrd 	VDRC_VT019347_GAL4_attP2_3	VFB_00030066
JFRC2_VT019347_GAL4_attP2_4_bridge.nrrd 	VDRC_VT019347_GAL4_attP2_4	VFB_00030067
JFRC2_VT019347_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT019347_LexAGAD_attP40_1	VFB_00030068
JFRC2_VT019347_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT019347_LexAGAD_attP40_2	VFB_00030069
JFRC2_VT019348_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019348_GAL4_attP2_1	VFB_00030070
JFRC2_VT019348_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019348_GAL4_attP2_2	VFB_00030071
JFRC2_VT019348_GAL4_attP2_3_bridge.nrrd 	VDRC_VT019348_GAL4_attP2_3	VFB_00030072
JFRC2_VT019348_GAL4_attP2_4_bridge.nrrd 	VDRC_VT019348_GAL4_attP2_4	VFB_00030073
JFRC2_VT019348_GAL4_attP2_5_bridge.nrrd 	VDRC_VT019348_GAL4_attP2_5	VFB_00030074
JFRC2_VT019348_GAL4_attP2_6_bridge.nrrd 	VDRC_VT019348_GAL4_attP2_6	VFB_00030075
JFRC2_VT019348_GAL4_attP2_7_bridge.nrrd 	VDRC_VT019348_GAL4_attP2_7	VFB_00030076
JFRC2_VT019348_GAL4_attP2_8_bridge.nrrd 	VDRC_VT019348_GAL4_attP2_8	VFB_00030077
JFRC2_VT019349_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019349_GAL4_attP2_1	VFB_00030078
JFRC2_VT019349_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019349_GAL4_attP2_2	VFB_00030079
JFRC2_VT019350_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019350_GAL4_attP2_1	VFB_00030080
JFRC2_VT019350_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019350_GAL4_attP2_2	VFB_00030081
JFRC2_VT019351_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019351_GAL4_attP2_2	VFB_00030082
JFRC2_VT019352_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019352_GAL4_attP2_1	VFB_00030083
JFRC2_VT019352_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019352_GAL4_attP2_2	VFB_00030084
JFRC2_VT019391_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019391_GAL4_attP2_1	VFB_00030085
JFRC2_VT019391_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019391_GAL4_attP2_2	VFB_00030086
JFRC2_VT019398_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019398_GAL4_attP2_2	VFB_00030087
JFRC2_VT019398_GAL4_attP2_3_bridge.nrrd 	VDRC_VT019398_GAL4_attP2_3	VFB_00030088
JFRC2_VT019399_GAL4_attP2_6_bridge.nrrd 	VDRC_VT019399_GAL4_attP2_6	VFB_00030089
JFRC2_VT019419_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019419_GAL4_attP2_1	VFB_00030090
JFRC2_VT019419_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019419_GAL4_attP2_2	VFB_00030091
JFRC2_VT019420_GAL4_attP2_3_bridge.nrrd 	VDRC_VT019420_GAL4_attP2_3	VFB_00030092
JFRC2_VT019422_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019422_GAL4_attP2_1	VFB_00030093
JFRC2_VT019422_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019422_GAL4_attP2_2	VFB_00030094
JFRC2_VT019422_GAL4_attP2_3_bridge.nrrd 	VDRC_VT019422_GAL4_attP2_3	VFB_00030095
JFRC2_VT019423_GAL4_attP2_3_bridge.nrrd 	VDRC_VT019423_GAL4_attP2_3	VFB_00030096
JFRC2_VT019428_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019428_GAL4_attP2_2	VFB_00030097
JFRC2_VT019429_GAL4_attP2_1_bridge.nrrd 	VDRC_VT019429_GAL4_attP2_1	VFB_00030098
JFRC2_VT019433_GAL4_attP2_3_bridge.nrrd 	VDRC_VT019433_GAL4_attP2_3	VFB_00030099
JFRC2_VT019434_GAL4_attP2_2_bridge.nrrd 	VDRC_VT019434_GAL4_attP2_2	VFB_00030100
JFRC2_VT019469_LexAGAD_attP40_1_bridge.nrrd 	VDRC_VT019469_LexAGAD_attP40_1	VFB_00030101
JFRC2_VT019469_LexAGAD_attP40_2_bridge.nrrd 	VDRC_VT019469_LexAGAD_attP40_2	VFB_00030102
