ff	brightest
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000156_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	196
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000156_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	106
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000157_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	106
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000157_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	97
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000158_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	184
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000158_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	109
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000158_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	66
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000159_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	202
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000160_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	202
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000160_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	179
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000161_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	105
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000162_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	209
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000162_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	175
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000163_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	199
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000164_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	29
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000165_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	106
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000165_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	198
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000166_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	150
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000166_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	179
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000166_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	156
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000167_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	198
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000168_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	154
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000169_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	183
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000170_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	186
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000171_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	34
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000171_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	117
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000172_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	163
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000172_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	139
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000173_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	208
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000173_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	141
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000173_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	184
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000174_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	158
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000174_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	193
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000174_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	142
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000175_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	100
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000176_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	191
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000176_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	163
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000177_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	193
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000178_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	198
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000179_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	116
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000180_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	165
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000180_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	157
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000181_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	195
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000181_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	130
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000182_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	123
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000183_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	94
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000184_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	198
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000184_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	62
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000185_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	178
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000185_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	115
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000185_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	201
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000186_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	44
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000187_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	106
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000187_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	184
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000188_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	204
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000189_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	106
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000189_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	152
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000190_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	108
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000190_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	148
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000191_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	120
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000192_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	185
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000193_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	114
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000194_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	128
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000194_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	214
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000194_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	78
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000195_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	145
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000195_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	186
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000195_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	202
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000196_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	33
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000197_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	119
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000198_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	127
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000199_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	131
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000199_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	86
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000199_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	144
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000200_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	198
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000200_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	116
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000200_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	211
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000201_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	213
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000202_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	135
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000203_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	186
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000203_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	176
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000204_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	182
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000205_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	218
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000205_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	86
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000206_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	146
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000206_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	165
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000207_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	208
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000208_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	107
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000209_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	102
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000209_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	183
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000210_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	135
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000211_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	183
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000212_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	72
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000213_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	201
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000214_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	48
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000215_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	147
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000216_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	166
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000217_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	199
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000218_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	77
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000219_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	141
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000220_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	177
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000220_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	51
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000223_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	191
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000223_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	106
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000224_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	88
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000224_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	110
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000225_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	163
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000226_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	53
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000227_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	206
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000228_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	59
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000229_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	34
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000230_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	85
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000231_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	145
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000232_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	53
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000233_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	126
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000234_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	209
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000235_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	165
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000236_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	203
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000236_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	192
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000237_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	106
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000238_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	216
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000238_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	121
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000239_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	61
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000240_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	64
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000241_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	210
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000242_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	207
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000243_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	51
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000244_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	67
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000245_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	164
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000246_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	201
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000246_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	103
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000247_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	69
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000247_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	153
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000248_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	199
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000248_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	72
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000249_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	79
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000250_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	207
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000251_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	183
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000252_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	69
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000253_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	208
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000253_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	114
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000254_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	184
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000254_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	148
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000254_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	186
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000255_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	195
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000255_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	146
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000256_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	167
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000257_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	166
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000257_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	200
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000258_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	79
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000259_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	209
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000260_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	53
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000261_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	179
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000262_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	185
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000263_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	128
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000264_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	203
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000266_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	152
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000266_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	207
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000267_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	150
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000268_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	140
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000269_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	176
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000270_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	199
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000271_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	104
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000272_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	192
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000273_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	52
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000274_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	199
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000274_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	37
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000275_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	77
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000276_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	143
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000277_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	149
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000278_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	56
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000279_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	200
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000280_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	200
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000281_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	191
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000282_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	55
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000283_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	195
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000284_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	193
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000284_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	174
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000285_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	205
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000286_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	205
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000287_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	94
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000288_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	141
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000289_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	208
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000289_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	137
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000290_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	88
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000291_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	138
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000292_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	44
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000293_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	44
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000293_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	107
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000293_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	149
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000294_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	186
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000294_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	176
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000295_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	87
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000296_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	192
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000297_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	201
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000298_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	192
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000299_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	208
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000299_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	138
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000299_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	72
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000300_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	203
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000301_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	211
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000301_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	65
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000302_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	55
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000303_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	121
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000303_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	181
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000304_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	154
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000305_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	172
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000306_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	109
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000306_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	191
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000307_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	50
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000307_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	58
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000308_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	202
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000309_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	167
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000309_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	126
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000309_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	141
